OrderID,Date,Region,Category,UnitsSold,UnitPrice,Revenue,Discount,NetRevenue
2887,2024-07-15,North,Electronics,7,71.57,500.99,0.2,400.79
1067,2024-07-15,South,Groceries,5,418.59,2092.95,0.15,1779.01
2744,2024-07-15,North,Electronics,9,89.84,808.56,0.15,687.28
1041,2024-07-16,East,Furniture,14,10.22,143.08,0.0,143.08
1801,2024-07-16,North,Electronics,8,55.13,441.04,0.0,441.04
1325,2024-07-16,West,Groceries,7,62.18,435.26,0.0,435.26
2521,2024-07-17,East,Electronics,13,355.23,4617.99,0.05,4387.09
1571,2024-07-17,North,Sports,6,159.79,958.74,0.0,958.74
1202,2024-07-17,East,Clothing,7,153.13,1071.91,0.0,1071.91
1145,2024-07-17,North,Sports,14,10.01,140.14,0.1,126.13
1057,2024-07-18,East,Groceries,13,233.71,3038.23,0.0,3038.23
1747,2024-07-18,East,Furniture,10,236.73,2367.3,0.1,2130.57
1581,2024-07-18,North,Clothing,11,431.63,4747.93,0.0,4747.93
1367,2024-07-19,North,Furniture,10,320.23,3202.3,0.0,3202.3
1684,2024-07-19,East,Sports,5,257.79,1288.95,0.0,1288.95
1071,2024-07-19,South,Clothing,1,305.36,305.36,0.0,305.36
1216,2024-07-19,North,Sports,8,171.49,1371.92,0.15,1166.13
1042,2024-07-20,West,Clothing,7,50.26,351.82,0.0,351.82
2139,2024-07-20,West,Sports,4,65.85,263.4,0.05,250.23
2855,2024-07-20,North,Groceries,7,219.56,1536.92,0.0,1536.92
2595,2024-07-21,South,Electronics,3,229.66,688.98,0.2,551.18
1584,2024-07-22,South,Furniture,8,169.81,1358.48,0.2,1086.78
2399,2024-07-22,North,Furniture,3,424.58,1273.74,0.1,1146.37
2725,2024-07-23,East,Sports,1,165.45,165.45,0.2,132.36
1368,2024-07-23,North,Furniture,9,487.51,4387.59,0.2,3510.07
2694,2024-07-23,East,Electronics,4,165.65,662.6,0.0,662.6
1409,2024-07-23,North,Electronics,14,333.08,4663.12,0.2,3730.5
2522,2024-07-24,East,Sports,8,234.03,1872.24,0.0,1872.24
2607,2024-07-24,West,Furniture,12,232.45,2789.4,0.0,2789.4
2606,2024-07-24,South,Clothing,12,243.19,2918.28,0.0,2918.28
2418,2024-07-24,East,Clothing,12,342.12,4105.44,0.05,3900.17
2018,2024-07-25,North,Groceries,7,131.32,919.24,0.0,919.24
2659,2024-07-25,North,Sports,3,95.55,286.65,0.05,272.32
1268,2024-07-25,West,Clothing,10,326.73,3267.3,0.1,2940.57
1419,2024-07-25,East,Sports,1,146.49,146.49,0.1,131.84
1859,2024-07-26,North,Electronics,10,172.22,1722.2,0.1,1549.98
2544,2024-07-26,South,Sports,6,225.66,1353.96,0.05,1286.26
1124,2024-07-27,North,Groceries,2,489.57,979.14,0.0,979.14
1162,2024-07-27,North,Furniture,5,34.75,173.75,0.0,173.75
1961,2024-07-27,North,Clothing,11,379.34,4172.74,0.0,4172.74
2029,2024-07-27,South,Furniture,2,75.7,151.4,0.0,151.4
1143,2024-07-28,West,Electronics,9,499.67,4497.03,0.0,4497.03
2150,2024-07-28,North,Sports,11,92.16,1013.76,0.05,963.07
1404,2024-07-28,West,Clothing,1,47.94,47.94,0.0,47.94
2043,2024-07-28,East,Groceries,6,164.61,987.66,0.1,888.89
2525,2024-07-28,East,Groceries,4,480.0,1920.0,0.1,1728.0
2337,2024-07-29,North,Clothing,10,375.46,3754.6,0.0,3754.6
2956,2024-07-29,North,Electronics,14,362.38,5073.32,0.0,5073.32
2491,2024-07-30,East,Electronics,10,449.29,4492.9,0.0,4492.9
1506,2024-07-30,North,Electronics,6,113.05,678.3,0.1,610.47
1159,2024-07-31,East,Furniture,12,401.4,4816.8,0.05,4575.96
2895,2024-07-31,East,Clothing,3,382.68,1148.04,0.0,1148.04
1783,2024-07-31,West,Clothing,7,428.04,2996.28,0.0,2996.28
2235,2024-08-01,North,Clothing,8,228.1,1824.8,0.1,1642.32
2054,2024-08-01,South,Groceries,12,166.26,1995.12,0.1,1795.61
1907,2024-08-02,South,Electronics,13,83.43,1084.59,0.0,1084.59
2556,2024-08-02,North,Electronics,6,468.44,2810.64,0.05,2670.11
1306,2024-08-02,South,Clothing,9,20.08,180.72,0.15,153.61
1457,2024-08-03,North,Electronics,4,399.0,1596.0,0.15,1356.6
2006,2024-08-03,South,Furniture,9,40.27,362.43,0.0,362.43
1936,2024-08-04,North,Groceries,10,287.96,2879.6,0.0,2879.6
2765,2024-08-06,South,Electronics,10,133.31,1333.1,0.1,1199.79
2734,2024-08-06,North,Electronics,8,283.81,2270.48,0.0,2270.48
2523,2024-08-06,South,Electronics,3,404.22,1212.66,0.0,1212.66
2504,2024-08-07,East,Sports,5,166.71,833.55,0.0,833.55
2655,2024-08-08,East,Groceries,7,12.18,85.26,0.05,81.0
1288,2024-08-09,West,Sports,4,224.63,898.52,0.0,898.52
1598,2024-08-10,North,Electronics,2,395.26,790.52,0.1,711.47
2319,2024-08-10,East,Electronics,5,363.08,1815.4,0.0,1815.4
2013,2024-08-10,West,Furniture,1,276.57,276.57,0.05,262.74
2790,2024-08-10,South,Sports,9,133.48,1201.32,0.1,1081.19
2804,2024-08-11,South,Electronics,13,338.06,4394.78,0.1,3955.3
2635,2024-08-11,North,Clothing,6,366.35,2198.1,0.0,2198.1
2206,2024-08-12,West,Electronics,14,260.49,3646.86,0.0,3646.86
2741,2024-08-13,North,Groceries,7,395.93,2771.51,0.15,2355.78
2403,2024-08-14,North,Furniture,7,303.24,2122.68,0.15,1804.28
2794,2024-08-14,North,Sports,6,155.23,931.38,0.1,838.24
2947,2024-08-14,North,Clothing,13,57.27,744.51,0.0,744.51
1108,2024-08-15,North,Groceries,3,174.38,523.14,0.15,444.67
2585,2024-08-15,South,Clothing,8,477.55,3820.4,0.05,3629.38
2281,2024-08-15,South,Electronics,1,479.13,479.13,0.0,479.13
2437,2024-08-16,East,Clothing,1,110.38,110.38,0.05,104.86
1715,2024-08-16,West,Clothing,9,90.22,811.98,0.1,730.78
2863,2024-08-16,South,Sports,11,124.23,1366.53,0.1,1229.88
1920,2024-08-17,East,Sports,6,39.55,237.3,0.05,225.44
1555,2024-08-18,North,Clothing,14,302.9,4240.6,0.1,3816.54
1997,2024-08-18,West,Clothing,13,457.97,5953.61,0.05,5655.93
2075,2024-08-20,North,Furniture,8,56.76,454.08,0.1,408.67
2320,2024-08-21,South,Groceries,10,140.65,1406.5,0.2,1125.2
2912,2024-08-21,East,Groceries,6,299.5,1797.0,0.2,1437.6
1450,2024-08-23,East,Furniture,8,79.14,633.12,0.15,538.15
2031,2024-08-23,West,Sports,9,86.47,778.23,0.0,778.23
1052,2024-08-23,South,Furniture,2,495.42,990.84,0.0,990.84
2580,2024-08-24,South,Groceries,3,426.95,1280.85,0.05,1216.81
2153,2024-08-24,South,Sports,5,120.93,604.65,0.0,604.65
1522,2024-08-24,East,Clothing,9,429.59,3866.31,0.05,3672.99
2716,2024-08-26,West,Sports,14,23.59,330.26,0.05,313.75
1435,2024-08-26,West,Sports,8,302.98,2423.84,0.0,2423.84
2123,2024-08-26,West,Furniture,2,290.2,580.4,0.0,580.4
1836,2024-08-26,East,Clothing,12,13.9,166.8,0.0,166.8
2238,2024-08-26,East,Groceries,13,387.18,5033.34,0.0,5033.34
2948,2024-08-27,North,Electronics,2,354.74,709.48,0.05,674.01
1521,2024-08-27,North,Clothing,10,277.09,2770.9,0.0,2770.9
2738,2024-08-27,East,Furniture,14,452.67,6337.38,0.0,6337.38
2004,2024-08-28,West,Furniture,9,451.75,4065.75,0.05,3862.46
1959,2024-08-28,East,Groceries,14,313.98,4395.72,0.0,4395.72
2776,2024-08-29,West,Sports,3,226.37,679.11,0.0,679.11
1943,2024-08-29,South,Clothing,3,156.57,469.71,0.1,422.74
1356,2024-08-29,East,Sports,7,204.67,1432.69,0.05,1361.06
1514,2024-08-29,East,Groceries,9,443.99,3995.91,0.05,3796.11
2889,2024-08-30,East,Electronics,2,457.16,914.32,0.0,914.32
1488,2024-08-30,South,Groceries,2,243.73,487.46,0.0,487.46
2476,2024-08-30,West,Sports,5,279.98,1399.9,0.15,1189.92
1195,2024-08-30,East,Sports,8,399.16,3193.28,0.1,2873.95
2237,2024-08-31,East,Clothing,13,478.04,6214.52,0.2,4971.62
1240,2024-08-31,South,Electronics,5,313.08,1565.4,0.2,1252.32
1331,2024-08-31,West,Clothing,7,35.37,247.59,0.2,198.07
2306,2024-09-01,West,Clothing,7,480.99,3366.93,0.0,3366.93
1236,2024-09-01,North,Sports,7,330.12,2310.84,0.05,2195.3
2328,2024-09-01,East,Furniture,5,248.72,1243.6,0.0,1243.6
2558,2024-09-01,East,Sports,2,491.38,982.76,0.0,982.76
1735,2024-09-01,West,Furniture,5,271.15,1355.75,0.0,1355.75
1263,2024-09-02,North,Electronics,5,364.52,1822.6,0.0,1822.6
1562,2024-09-03,East,Groceries,12,135.83,1629.96,0.05,1548.46
1477,2024-09-03,South,Furniture,3,260.92,782.76,0.0,782.76
1416,2024-09-04,North,Sports,10,390.84,3908.4,0.2,3126.72
1504,2024-09-04,East,Clothing,13,251.61,3270.93,0.05,3107.38
1208,2024-09-04,West,Groceries,10,158.95,1589.5,0.2,1271.6
2000,2024-09-04,East,Sports,6,222.11,1332.66,0.1,1199.39
2132,2024-09-04,North,Furniture,13,480.48,6246.24,0.05,5933.93
1130,2024-09-04,South,Groceries,12,210.14,2521.68,0.0,2521.68
1923,2024-09-04,West,Clothing,6,377.41,2264.46,0.0,2264.46
2395,2024-09-04,West,Furniture,7,394.33,2760.31,0.1,2484.28
2443,2024-09-06,South,Groceries,8,390.61,3124.88,0.05,2968.64
1008,2024-09-06,North,Clothing,8,56.89,455.12,0.0,455.12
2112,2024-09-07,West,Groceries,7,163.76,1146.32,0.0,1146.32
2115,2024-09-07,South,Electronics,7,305.81,2140.67,0.0,2140.67
2037,2024-09-07,North,Groceries,10,349.23,3492.3,0.0,3492.3
2049,2024-09-07,East,Groceries,10,130.75,1307.5,0.1,1176.75
2381,2024-09-07,East,Electronics,5,413.19,2065.95,0.0,2065.95
1525,2024-09-08,West,Furniture,2,10.45,20.9,0.1,18.81
2560,2024-09-08,North,Clothing,6,395.03,2370.18,0.0,2370.18
2890,2024-09-08,South,Groceries,14,207.57,2905.98,0.0,2905.98
2448,2024-09-11,East,Sports,12,404.93,4859.16,0.15,4130.29
2970,2024-09-11,North,Groceries,8,103.03,824.24,0.05,783.03
1420,2024-09-11,North,Sports,7,40.2,281.4,0.0,281.4
1165,2024-09-11,East,Groceries,5,100.38,501.9,0.05,476.8
2135,2024-09-13,North,Clothing,8,415.7,3325.6,0.15,2826.76
2356,2024-09-14,West,Groceries,2,178.04,356.08,0.0,356.08
2061,2024-09-14,North,Furniture,1,226.74,226.74,0.2,181.39
1918,2024-09-14,East,Groceries,12,45.8,549.6,0.15,467.16
1885,2024-09-14,North,Clothing,2,379.22,758.44,0.0,758.44
2923,2024-09-14,South,Sports,14,262.49,3674.86,0.0,3674.86
2114,2024-09-14,North,Electronics,11,120.12,1321.32,0.05,1255.25
1779,2024-09-15,West,Sports,2,439.32,878.64,0.1,790.78
1938,2024-09-15,South,Furniture,5,313.86,1569.3,0.05,1490.83
2258,2024-09-15,South,Electronics,4,280.93,1123.72,0.0,1123.72
1267,2024-09-15,North,Groceries,7,275.8,1930.6,0.15,1641.01
1864,2024-09-16,North,Groceries,13,11.64,151.32,0.0,151.32
1209,2024-09-16,West,Electronics,6,443.53,2661.18,0.15,2262.0
1289,2024-09-16,North,Sports,7,446.2,3123.4,0.0,3123.4
1528,2024-09-17,East,Furniture,8,333.9,2671.2,0.0,2671.2
1371,2024-09-17,East,Groceries,5,191.23,956.15,0.05,908.34
2095,2024-09-18,North,Furniture,11,150.0,1650.0,0.0,1650.0
1287,2024-09-19,East,Furniture,9,197.39,1776.51,0.15,1510.03
1180,2024-09-19,West,Clothing,10,495.96,4959.6,0.1,4463.64
2430,2024-09-20,West,Groceries,7,56.74,397.18,0.15,337.6
2321,2024-09-20,East,Electronics,10,423.75,4237.5,0.0,4237.5
2945,2024-09-21,East,Electronics,4,102.4,409.6,0.0,409.6
2182,2024-09-21,North,Electronics,5,177.56,887.8,0.0,887.8
1892,2024-09-22,East,Sports,3,141.34,424.02,0.05,402.82
2858,2024-09-22,West,Furniture,11,80.8,888.8,0.0,888.8
2965,2024-09-23,West,Furniture,11,103.45,1137.95,0.0,1137.95
2284,2024-09-23,North,Electronics,14,430.08,6021.12,0.0,6021.12
1179,2024-09-24,South,Sports,5,256.64,1283.2,0.05,1219.04
1444,2024-09-25,East,Groceries,13,103.01,1339.13,0.1,1205.22
1831,2024-09-25,East,Groceries,13,81.07,1053.91,0.1,948.52
2335,2024-09-25,West,Electronics,13,387.03,5031.39,0.0,5031.39
1592,2024-09-25,West,Sports,4,78.29,313.16,0.0,313.16
1610,2024-09-25,West,Electronics,1,270.06,270.06,0.1,243.05
2818,2024-09-26,West,Furniture,10,373.85,3738.5,0.0,3738.5
2562,2024-09-26,East,Sports,5,325.78,1628.9,0.0,1628.9
2078,2024-09-26,West,Sports,13,413.29,5372.77,0.1,4835.49
1429,2024-09-27,East,Groceries,4,230.92,923.68,0.05,877.5
2040,2024-09-28,North,Clothing,6,242.65,1455.9,0.0,1455.9
2902,2024-09-28,North,Sports,14,315.2,4412.8,0.05,4192.16
1643,2024-09-29,West,Sports,6,428.26,2569.56,0.0,2569.56
1220,2024-09-29,North,Groceries,11,196.69,2163.59,0.05,2055.41
1447,2024-09-29,South,Electronics,5,217.31,1086.55,0.0,1086.55
1374,2024-09-30,South,Furniture,10,332.75,3327.5,0.0,3327.5
1869,2024-09-30,South,Electronics,14,33.85,473.9,0.1,426.51
1314,2024-10-01,South,Groceries,3,315.52,946.56,0.0,946.56
1169,2024-10-01,West,Electronics,11,360.46,3965.06,0.0,3965.06
2161,2024-10-01,West,Electronics,2,259.76,519.52,0.0,519.52
1255,2024-10-01,West,Groceries,13,442.18,5748.34,0.1,5173.51
2378,2024-10-02,South,Sports,8,247.17,1977.36,0.0,1977.36
1258,2024-10-02,East,Furniture,2,352.65,705.3,0.2,564.24
1442,2024-10-02,South,Groceries,1,446.66,446.66,0.0,446.66
2973,2024-10-03,South,Furniture,8,434.81,3478.48,0.0,3478.48
1996,2024-10-03,North,Electronics,8,45.96,367.68,0.15,312.53
1214,2024-10-03,North,Groceries,8,444.28,3554.24,0.0,3554.24
1132,2024-10-04,East,Furniture,8,450.65,3605.2,0.05,3424.94
2218,2024-10-04,South,Clothing,13,279.38,3631.94,0.0,3631.94
2870,2024-10-04,South,Clothing,6,366.56,2199.36,0.05,2089.39
2904,2024-10-04,West,Groceries,12,67.09,805.08,0.05,764.83
2215,2024-10-05,South,Sports,11,98.07,1078.77,0.05,1024.83
1841,2024-10-06,South,Groceries,8,398.67,3189.36,0.0,3189.36
1744,2024-10-06,North,Sports,12,125.26,1503.12,0.0,1503.12
1970,2024-10-06,South,Groceries,3,328.04,984.12,0.05,934.91
2325,2024-10-07,North,Clothing,11,418.79,4606.69,0.0,4606.69
2691,2024-10-07,North,Furniture,12,202.56,2430.72,0.0,2430.72
1163,2024-10-07,North,Sports,7,458.39,3208.73,0.0,3208.73
2053,2024-10-07,North,Electronics,2,393.91,787.82,0.0,787.82
1957,2024-10-07,East,Groceries,11,222.06,2442.66,0.0,2442.66
1047,2024-10-08,East,Furniture,5,62.22,311.1,0.0,311.1
1617,2024-10-09,East,Clothing,2,375.11,750.22,0.1,675.2
1103,2024-10-09,North,Furniture,14,425.06,5950.84,0.05,5653.3
2086,2024-10-09,North,Clothing,12,36.81,441.72,0.05,419.63
1699,2024-10-09,South,Sports,12,181.35,2176.2,0.15,1849.77
2564,2024-10-10,North,Sports,1,237.64,237.64,0.1,213.88
1186,2024-10-10,West,Groceries,1,318.71,318.71,0.1,286.84
1992,2024-10-11,East,Clothing,6,136.22,817.32,0.05,776.45
1272,2024-10-13,South,Groceries,8,376.06,3008.48,0.0,3008.48
1606,2024-10-14,North,Clothing,7,334.93,2344.51,0.0,2344.51
1641,2024-10-14,South,Clothing,6,256.22,1537.32,0.2,1229.86
1395,2024-10-15,South,Electronics,14,472.51,6615.14,0.1,5953.63
1982,2024-10-15,South,Electronics,14,131.11,1835.54,0.2,1468.43
1150,2024-10-16,North,Furniture,8,477.74,3821.92,0.15,3248.63
2417,2024-10-16,North,Furniture,13,176.91,2299.83,0.0,2299.83
1461,2024-10-17,South,Electronics,2,200.3,400.6,0.05,380.57
1686,2024-10-17,South,Groceries,6,418.28,2509.68,0.1,2258.71
1426,2024-10-17,East,Clothing,14,465.25,6513.5,0.05,6187.82
1433,2024-10-18,South,Clothing,12,340.45,4085.4,0.0,4085.4
2737,2024-10-18,North,Groceries,7,76.83,537.81,0.0,537.81
1622,2024-10-18,North,Sports,7,481.29,3369.03,0.1,3032.13
1597,2024-10-19,West,Furniture,12,270.03,3240.36,0.05,3078.34
1672,2024-10-20,North,Groceries,7,353.57,2474.99,0.0,2474.99
1432,2024-10-20,North,Sports,9,206.5,1858.5,0.15,1579.72
1486,2024-10-20,West,Electronics,1,145.36,145.36,0.0,145.36
1279,2024-10-20,East,Electronics,1,137.91,137.91,0.0,137.91
1335,2024-10-20,South,Furniture,7,281.68,1971.76,0.0,1971.76
2720,2024-10-20,East,Electronics,5,57.37,286.85,0.05,272.51
1645,2024-10-21,West,Groceries,10,196.12,1961.2,0.0,1961.2
2798,2024-10-21,North,Groceries,7,205.3,1437.1,0.15,1221.53
2099,2024-10-21,West,Electronics,4,132.06,528.24,0.1,475.42
2524,2024-10-21,West,Furniture,6,93.92,563.52,0.0,563.52
1247,2024-10-21,South,Sports,3,252.09,756.27,0.15,642.83
2141,2024-10-22,West,Groceries,7,339.39,2375.73,0.0,2375.73
2406,2024-10-22,West,Electronics,12,421.1,5053.2,0.0,5053.2
2865,2024-10-23,North,Clothing,12,359.14,4309.68,0.0,4309.68
1019,2024-10-23,East,Sports,2,92.34,184.68,0.05,175.45
1933,2024-10-23,South,Groceries,10,388.25,3882.5,0.15,3300.12
2173,2024-10-23,South,Electronics,6,343.52,2061.12,0.0,2061.12
1373,2024-10-24,North,Electronics,10,254.01,2540.1,0.0,2540.1
1545,2024-10-24,West,Groceries,12,261.57,3138.84,0.0,3138.84
1817,2024-10-24,West,Sports,10,351.73,3517.3,0.0,3517.3
1017,2024-10-25,West,Sports,1,192.75,192.75,0.0,192.75
1944,2024-10-25,East,Clothing,4,329.54,1318.16,0.0,1318.16
1192,2024-10-25,East,Clothing,4,459.78,1839.12,0.1,1655.21
1544,2024-10-25,North,Sports,13,61.52,799.76,0.1,719.78
1497,2024-10-25,South,Groceries,6,206.17,1237.02,0.05,1175.17
2164,2024-10-25,North,Groceries,2,261.99,523.98,0.05,497.78
2357,2024-10-25,North,Sports,5,149.87,749.35,0.05,711.88
2045,2024-10-26,West,Sports,10,417.44,4174.4,0.1,3756.96
2501,2024-10-26,East,Groceries,9,242.36,2181.24,0.15,1854.05
1402,2024-10-26,East,Groceries,4,392.06,1568.24,0.0,1568.24
2806,2024-10-27,North,Groceries,13,202.42,2631.46,0.0,2631.46
2149,2024-10-27,East,Clothing,8,341.0,2728.0,0.05,2591.6
2302,2024-10-27,North,Clothing,13,282.93,3678.09,0.05,3494.19
2174,2024-10-27,North,Groceries,10,253.41,2534.1,0.0,2534.1
1879,2024-10-27,South,Clothing,11,297.11,3268.21,0.05,3104.8
1827,2024-10-28,South,Electronics,2,229.84,459.68,0.0,459.68
2616,2024-10-28,South,Groceries,2,359.06,718.12,0.0,718.12
2641,2024-10-28,East,Groceries,3,21.49,64.47,0.05,61.25
1692,2024-10-29,West,Groceries,4,267.05,1068.2,0.05,1014.79
2062,2024-10-30,East,Sports,1,225.59,225.59,0.0,225.59
2629,2024-10-31,West,Clothing,4,107.7,430.8,0.0,430.8
1321,2024-10-31,North,Groceries,7,44.61,312.27,0.0,312.27
2497,2024-10-31,West,Electronics,3,348.94,1046.82,0.15,889.8
1431,2024-10-31,East,Furniture,6,131.66,789.96,0.05,750.46
2196,2024-10-31,North,Groceries,3,237.17,711.51,0.0,711.51
1663,2024-11-02,South,Groceries,12,135.67,1628.04,0.05,1546.64
1225,2024-11-02,West,Electronics,3,129.81,389.43,0.0,389.43
2626,2024-11-02,East,Groceries,4,22.7,90.8,0.05,86.26
2792,2024-11-02,North,Sports,5,354.13,1770.65,0.0,1770.65
1829,2024-11-02,South,Sports,2,458.9,917.8,0.0,917.8
1194,2024-11-02,North,Clothing,12,276.65,3319.8,0.0,3319.8
2254,2024-11-03,South,Groceries,13,423.55,5506.15,0.05,5230.84
1286,2024-11-03,North,Electronics,11,122.91,1352.01,0.15,1149.21
2799,2024-11-03,North,Sports,1,35.91,35.91,0.0,35.91
1988,2024-11-03,North,Groceries,4,443.87,1775.48,0.0,1775.48
1770,2024-11-04,West,Sports,13,192.61,2503.93,0.05,2378.73
1110,2024-11-05,East,Furniture,8,283.16,2265.28,0.0,2265.28
2650,2024-11-05,East,Electronics,12,206.9,2482.8,0.0,2482.8
1499,2024-11-05,North,Furniture,7,400.25,2801.75,0.15,2381.49
1670,2024-11-06,West,Groceries,4,94.42,377.68,0.1,339.91
1697,2024-11-06,North,Furniture,3,382.61,1147.83,0.0,1147.83
2349,2024-11-06,North,Clothing,1,339.44,339.44,0.05,322.47
1536,2024-11-06,North,Sports,12,321.45,3857.4,0.0,3857.4
2684,2024-11-06,North,Sports,12,413.64,4963.68,0.0,4963.68
2938,2024-11-06,North,Groceries,11,355.8,3913.8,0.0,3913.8
1748,2024-11-07,East,Groceries,1,444.33,444.33,0.15,377.68
2316,2024-11-07,East,Sports,2,479.76,959.52,0.1,863.57
1188,2024-11-07,East,Sports,9,224.26,2018.34,0.0,2018.34
2759,2024-11-08,East,Groceries,10,17.95,179.5,0.1,161.55
2214,2024-11-08,North,Groceries,10,224.71,2247.1,0.0,2247.1
1304,2024-11-11,North,Clothing,12,107.29,1287.48,0.15,1094.36
2608,2024-11-11,North,Furniture,11,184.44,2028.84,0.15,1724.51
1036,2024-11-12,West,Sports,7,365.96,2561.72,0.1,2305.55
1837,2024-11-12,East,Sports,5,466.72,2333.6,0.0,2333.6
1384,2024-11-12,North,Electronics,7,92.72,649.04,0.0,649.04
1160,2024-11-12,East,Clothing,10,317.9,3179.0,0.2,2543.2
1413,2024-11-12,East,Furniture,4,156.32,625.28,0.0,625.28
2116,2024-11-13,North,Sports,3,204.32,612.96,0.2,490.37
2953,2024-11-13,North,Furniture,7,288.17,2017.19,0.0,2017.19
1191,2024-11-14,North,Sports,6,224.6,1347.6,0.0,1347.6
1223,2024-11-14,South,Electronics,5,94.53,472.65,0.0,472.65
1127,2024-11-14,South,Groceries,10,213.65,2136.5,0.05,2029.68
1662,2024-11-15,North,Groceries,13,80.38,1044.94,0.05,992.69
1758,2024-11-15,East,Groceries,11,213.81,2351.91,0.1,2116.72
2091,2024-11-15,North,Groceries,3,177.78,533.34,0.05,506.67
1390,2024-11-15,North,Electronics,9,19.42,174.78,0.0,174.78
2857,2024-11-15,West,Clothing,12,469.34,5632.08,0.1,5068.87
2331,2024-11-15,North,Clothing,6,414.24,2485.44,0.05,2361.17
1370,2024-11-16,West,Groceries,7,34.7,242.9,0.0,242.9
2743,2024-11-16,North,Groceries,2,176.14,352.28,0.05,334.67
2811,2024-11-16,South,Groceries,6,139.64,837.84,0.0,837.84
2681,2024-11-17,North,Electronics,14,472.76,6618.64,0.0,6618.64
2960,2024-11-17,South,Clothing,14,403.82,5653.48,0.0,5653.48
1040,2024-11-17,East,Electronics,8,97.83,782.64,0.05,743.51
2708,2024-11-17,South,Groceries,12,306.47,3677.64,0.0,3677.64
2433,2024-11-18,East,Clothing,1,447.52,447.52,0.1,402.77
2584,2024-11-18,East,Clothing,2,135.48,270.96,0.1,243.86
1316,2024-11-18,North,Electronics,1,480.09,480.09,0.05,456.09
2180,2024-11-19,West,Sports,14,447.96,6271.44,0.1,5644.3
2492,2024-11-19,West,Furniture,8,136.0,1088.0,0.0,1088.0
1733,2024-11-19,West,Sports,12,156.3,1875.6,0.1,1688.04
2540,2024-11-19,South,Sports,2,27.98,55.96,0.05,53.16
2888,2024-11-19,West,Sports,14,163.49,2288.86,0.2,1831.09
1540,2024-11-19,North,Clothing,3,219.77,659.31,0.1,593.38
2828,2024-11-20,South,Clothing,9,426.25,3836.25,0.2,3069.0
2547,2024-11-20,North,Electronics,10,262.1,2621.0,0.05,2489.95
1989,2024-11-20,South,Clothing,13,135.2,1757.6,0.1,1581.84
1498,2024-11-20,East,Clothing,11,426.37,4690.07,0.1,4221.06
1142,2024-11-21,East,Furniture,13,137.78,1791.14,0.0,1791.14
2985,2024-11-21,East,Sports,8,349.12,2792.96,0.05,2653.31
2786,2024-11-21,North,Furniture,11,306.25,3368.75,0.0,3368.75
1502,2024-11-21,East,Sports,4,117.52,470.08,0.0,470.08
2039,2024-11-21,South,Clothing,9,32.72,294.48,0.0,294.48
1198,2024-11-22,North,Electronics,2,331.87,663.74,0.1,597.37
1925,2024-11-22,North,Furniture,3,279.29,837.87,0.05,795.98
1412,2024-11-22,South,Sports,1,104.43,104.43,0.05,99.21
1866,2024-11-22,North,Sports,3,486.62,1459.86,0.0,1459.86
2612,2024-11-23,North,Furniture,8,39.83,318.64,0.0,318.64
1587,2024-11-23,West,Sports,2,345.74,691.48,0.0,691.48
2341,2024-11-23,North,Furniture,5,471.2,2356.0,0.0,2356.0
2748,2024-11-23,West,Furniture,1,414.09,414.09,0.0,414.09
2990,2024-11-23,East,Furniture,2,293.29,586.58,0.2,469.26
2860,2024-11-25,North,Electronics,5,122.85,614.25,0.15,522.11
1549,2024-11-25,West,Furniture,1,91.91,91.91,0.0,91.91
1823,2024-11-26,West,Sports,1,9.66,9.66,0.0,9.66
2083,2024-11-26,South,Groceries,10,173.8,1738.0,0.1,1564.2
2482,2024-11-27,East,Clothing,9,360.9,3248.1,0.0,3248.1
1464,2024-11-27,East,Sports,7,324.95,2274.65,0.0,2274.65
1700,2024-11-28,North,Groceries,9,140.67,1266.03,0.05,1202.73
1403,2024-11-28,East,Clothing,2,101.7,203.4,0.0,203.4
2593,2024-11-28,South,Furniture,11,138.33,1521.63,0.0,1521.63
1559,2024-11-29,East,Clothing,2,282.1,564.2,0.0,564.2
1211,2024-11-29,West,Sports,5,368.95,1844.75,0.0,1844.75
1881,2024-11-29,West,Sports,5,145.09,725.45,0.1,652.91
1156,2024-11-29,East,Electronics,1,273.09,273.09,0.0,273.09
1358,2024-11-30,North,Furniture,12,99.02,1188.24,0.0,1188.24
2618,2024-11-30,South,Groceries,5,428.1,2140.5,0.2,1712.4
2647,2024-11-30,North,Electronics,9,258.59,2327.31,0.1,2094.58
2845,2024-11-30,West,Sports,14,354.41,4961.74,0.05,4713.65
1038,2024-11-30,West,Clothing,9,210.5,1894.5,0.05,1799.78
2262,2024-11-30,North,Clothing,6,350.6,2103.6,0.1,1893.24
1006,2024-12-01,South,Furniture,10,125.55,1255.5,0.15,1067.18
2186,2024-12-01,South,Groceries,14,296.7,4153.8,0.0,4153.8
2334,2024-12-02,North,Electronics,3,438.07,1314.21,0.0,1314.21
1086,2024-12-02,East,Groceries,14,360.35,5044.9,0.0,5044.9
1074,2024-12-03,South,Furniture,10,402.91,4029.1,0.0,4029.1
1705,2024-12-04,West,Sports,14,33.82,473.48,0.0,473.48
1455,2024-12-04,South,Sports,13,405.14,5266.82,0.0,5266.82
2680,2024-12-04,East,Electronics,9,194.98,1754.82,0.0,1754.82
1788,2024-12-04,West,Electronics,13,448.66,5832.58,0.0,5832.58
2503,2024-12-05,South,Groceries,12,50.53,606.36,0.0,606.36
